DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,StudioApartment
6,1,40.274140666007945,21.66392883217304,1.0,9,13,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,126700.54407554555,0
90,1,37.613357724104326,20.84470675669443,7.0,2,17,1990,0.24603154800000002,B,A,22,3151,4,2715.0,3,3,B,207856.71342024754,0
116,3,59.87067108046565,42.65270437713805,5.0,6,7,1963,0.341071945,B,B,27,5664,48,2300.0,3,11,B,146084.58631709506,0
103,3,58.8847208961881,43.19574304102167,5.0,9,9,1988,0.0006991189999999999,B,B,14,3369,24,4129.0,0,3,B,295253.3094791021,0
25,2,57.37022025424072,35.83089128675851,9.0,2,17,1993,0.069753361,B,B,53,13670,4,900.0,1,11,B,214112.01650689504,0
30,2,54.09981750568418,32.5521342349919,1.0,7,15,2018,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,125653.04518634795,0
9,1,46.42753538777863,21.66392883217304,1.0,7,9,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,131103.95868460345,0
59,1,40.5526862957835,19.48175987312532,8.0,6,17,1985,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,269153.9261743654,0
2,3,75.42735041871401,47.31427715286527,8.0,6,7,1957,0.130617806,B,B,39,10418,9,900.0,1,9,B,311010.32039321284,0
44,2,54.11921542285493,30.36006784661159,9.0,14,18,1979,0.23220508399999998,B,B,24,4860,1,80.0,0,3,B,198137.8338410826,0
15,2,64.46694451764054,34.737004388676766,10.0,12,22,2009,0.158249043,B,B,21,5731,0,900.0,1,0,B,249582.67925161732,0
23,1,34.706854280949266,31.65270055618017,1.0,6,7,1977,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,67344.98470172501,0
37,2,41.974746988363094,26.32545613507084,7.0,6,9,1965,0.17891679600000002,B,B,18,3594,4,192.0,1,5,B,184467.00617760734,0
48,2,56.801827752494795,30.90086070592659,9.0,3,12,1979,0.041124634,B,B,46,9515,5,900.0,1,10,B,233496.0857906255,0
23,2,66.28070876819432,32.5521342349919,1.0,13,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,169230.99156756187,0
121,2,48.99811866548002,29.39045734924957,5.0,2,5,1967,0.212515361,B,B,19,3293,16,628.0,3,7,B,227214.3040523349,0
47,2,63.66791602134554,35.29428392026611,12.0,16,17,2007,0.197367951,B,B,8,2423,1,32.0,0,1,B,252679.38523463559,0
27,1,48.17595936327145,20.282927821240865,16.0,2,14,2011,0.051815435,B,B,5,1227,0,900.0,0,0,B,131073.65850509165,0
91,2,39.540823068975115,25.49268475288293,6.0,6,12,1973,0.333891544,B,B,30,6564,1,900.0,0,0,B,180652.257605533,0
31,2,57.4917914783967,33.98512902634432,8.0,11,12,2009,0.151346216,B,A,32,5889,10,830.0,4,1,B,369204.24755413213,0
41,3,81.15712656016201,43.05425506779626,12.0,10,14,2012,0.175054867,B,B,36,10055,3,900.0,1,0,B,313103.18033829203,0
9,1,41.26450113140029,25.56623328517139,7.0,10,14,1996,0.161531741,B,B,25,5648,1,30.0,2,4,B,137445.32581347734,0
6,1,44.5539601060279,21.66392883217304,0.0,3,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,124458.19580981099,1
2,1,35.33494896234025,22.146378173439302,5.0,2,5,1968,0.309479124,B,B,35,7715,4,990.0,0,6,B,158806.98113840097,0
23,2,78.42275632319628,32.5521342349919,1.0,2,4,1977,0.014072961,B,B,2,475,0,900.0,0,0,B,147227.82602240893,0
46,2,45.98911169891533,28.58571088040083,5.0,4,5,1963,0.18878376600000002,B,B,31,6137,4,900.0,0,1,B,198274.3845951761,0
102,3,93.43897962308064,57.891957626363535,10.0,4,8,2017,0.23861713,B,B,26,3889,6,705.0,3,6,B,172374.77467622785,0
17,2,58.66630951595196,37.56892634336026,8.0,4,9,1958,0.0,B,B,25,5027,4,46.0,1,1,B,383615.7810711157,0
31,1,34.24758549698059,21.21876519193837,6.0,6,9,1979,0.151346216,B,A,32,5889,10,830.0,4,1,B,174517.02319789355,0
137,3,66.67421361741204,43.17475771708386,9.0,8,10,1954,0.20014680199999998,B,B,23,3975,8,770.0,2,0,B,469792.45589082607,0
54,2,42.98751922630019,24.17996786694696,7.0,13,16,1969,0.006076152,B,B,30,5285,0,645.0,6,6,B,184661.97510098547,0
1,3,88.55526065730764,46.96048008775954,10.0,5,22,2017,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,272759.3814650628,0
9,2,56.25872978113475,32.79451764686881,8.0,9,14,1991,0.161531741,B,B,25,5648,1,30.0,2,4,B,182107.8645990333,0
58,2,46.78585935595022,27.63718062965301,5.0,10,10,1969,0.050755569,B,B,24,5469,1,145.0,0,1,B,190875.91354442766,0
6,1,40.56576442205025,21.66392883217304,1.0,5,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,140399.69725211,0
1,1,59.694580545231716,21.66392883217304,1.0,15,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,164805.71073349885,0
128,3,76.54324581802098,47.71082976347101,10.0,5,17,1998,0.041116354,B,B,53,14892,4,900.0,1,4,B,206271.27781088397,0
33,2,56.060232925551155,32.5521342349919,1.0,4,16,2016,0.23610845800000002,B,B,16,3893,27,900.0,3,10,B,250045.2621877408,0
85,2,47.759132174639426,27.61495471386128,5.0,4,9,1978,0.037177818,B,B,52,11217,1,2300.0,1,7,B,207717.4186887671,0
53,1,38.69042164810664,21.554619371990288,8.0,14,24,2019,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,173987.19085325956,0
27,3,88.93421023110727,46.96048008775954,0.0,8,12,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,219463.505244272,1
9,1,44.24632311152703,21.66392883217304,1.0,11,12,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,139401.17509566425,0
77,1,36.629838168211535,20.839114521274585,8.0,10,16,1978,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,189953.05563904296,0
2,1,33.77927701625814,21.620944379152288,5.0,6,7,1964,0.035145267,B,B,42,9292,3,2620.0,0,3,B,139715.75182299176,0
27,3,115.02731063267048,46.96048008775954,10.0,4,10,2014,0.07542368,B,B,11,3097,0,900.0,0,0,B,305018.8710894109,0
2,2,46.27655089174129,28.91691180015842,6.0,12,12,1968,0.0,B,B,33,7425,1,900.0,2,5,B,222500.6065483591,0
61,1,35.24735502260767,19.79744675629178,6.0,4,9,1980,0.300322518,B,B,52,10311,6,900.0,1,9,B,162550.87988988476,0
45,2,66.53390325860708,32.40911224371624,1.0,5,5,2017,0.195781053,B,B,23,5212,6,900.0,3,2,B,183188.41172867198,0
178,3,77.7032317804178,45.874857061451856,10.0,3,14,2002,0.212515361,B,B,19,3293,16,628.0,3,7,B,471844.0972001692,0
2,1,34.47226308060814,16.069376383657726,5.0,5,18,1969,0.0,B,B,33,7425,1,900.0,2,5,B,174548.96633887495,0
122,2,55.138901708328255,35.25099668876128,9.0,4,14,1997,0.033493708,B,B,66,10573,1,1322.0,3,8,B,95614.13786406828,0
47,2,55.41077782012725,30.946380038312693,8.0,6,12,1983,0.101872465,B,B,23,4583,3,900.0,3,3,B,245148.1285904052,0
23,1,31.819446914056613,21.66392883217304,1.0,5,5,1977,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,68148.73746738327,0
58,3,95.97075700108329,93.32329640247801,1.0,4,8,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,222643.16790394665,0
1,3,77.46638731575129,46.96048008775954,1.0,14,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,196912.9445291824,0
128,2,68.57957985341736,37.29569714598989,11.0,15,15,2005,0.0,B,B,27,4798,0,30.0,2,8,B,361357.1623347149,0
6,2,65.67596660392483,43.445514445072405,10.0,21,25,2017,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,189024.95729461845,0
12,1,37.93152198756341,15.602104901328776,9.0,7,14,1995,0.090799103,B,B,74,19083,2,900.0,5,15,B,174406.5925011331,0
12,1,41.262927014065696,23.46671456143671,8.0,4,16,1983,0.090799103,B,B,74,19083,2,900.0,5,15,B,182359.99774690592,0
130,2,67.98829862555654,40.29043077047422,8.0,7,8,1961,0.341071945,B,B,27,5664,48,2300.0,3,11,B,278443.3226077177,0
23,3,67.13359767817467,46.96048008775954,3.0,2,16,2015,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,132755.2100476205,0
62,1,49.03607759793781,21.66392883217304,1.0,1,17,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,145690.74877655215,0
65,2,57.309254162600524,34.10538559774092,8.0,11,11,1957,0.081943463,B,B,20,2738,20,900.0,1,4,B,403476.6124126213,0
23,3,83.59114081790291,46.96048008775954,1.0,3,3,1977,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,194044.70578629454,0
42,3,78.93725310450998,48.01078868942485,12.0,3,12,2005,0.158249043,B,B,21,5731,0,900.0,1,0,B,287552.5303003016,0
37,2,48.81954482826278,26.96476684799698,6.0,3,9,1975,0.127811589,B,B,28,7287,5,320.0,1,3,B,161413.24436481282,0
27,3,97.55208453064888,59.869280370314854,13.0,4,12,2014,0.072157581,B,B,2,629,1,900.0,0,0,A,157740.44034789724,0
47,1,40.352006577108654,22.726891631814322,8.0,16,16,1982,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,184324.92178984944,0
27,2,65.4839692544998,32.5521342349919,0.0,16,17,1977,0.017647053,B,B,2,469,0,900.0,0,0,B,156185.80943868184,1
6,2,52.23430267554262,32.36278959095361,1.0,5,17,2014,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,144290.43528538107,0
23,2,56.558777603290366,35.042103088204215,1.0,3,4,1977,0.005767451,B,B,1,388,0,900.0,0,0,B,91929.69574765462,0
67,3,67.22885283688129,46.95232580571108,7.0,5,12,1975,0.100455735,B,B,43,7227,0,900.0,1,6,A,252444.49202128392,0
27,2,61.27004134536408,32.5521342349919,1.0,11,12,1977,0.21140121399999998,B,B,9,1892,0,900.0,0,1,B,135036.37723686695,0
80,1,37.76079954552839,18.876114362394397,10.0,10,22,1988,0.0,B,B,39,8647,0,810.0,0,5,B,162283.8253155814,0
6,2,64.78560150363603,32.5521342349919,0.0,6,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,176979.74617164602,1
6,2,56.705295133260364,32.5521342349919,1.0,12,14,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,178342.56686107177,0
25,2,64.68363709588765,40.07601959032121,10.0,3,17,1977,0.069753361,B,B,53,13670,4,900.0,1,11,B,279689.0093135548,0
0,2,43.33790402839061,27.16991997253871,5.0,6,7,1964,0.319809354,B,B,25,4756,16,2857.0,5,8,B,176210.8123341811,0
93,1,40.62810649932192,21.245799334916263,8.0,8,12,1984,0.050900058,B,B,43,10621,1,30.0,2,3,B,148458.94101965794,0
45,2,46.22400379036346,34.39937343253631,5.0,3,5,1962,0.014423113999999999,B,B,19,3806,4,900.0,0,3,B,201848.9818231506,0
3,2,46.797866511331215,31.339355878504147,6.0,5,5,1963,0.050900058,B,B,43,10621,1,30.0,2,3,B,161778.43262582144,0
23,2,63.267974454396466,32.5521342349919,1.0,15,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,169829.31226328196,0
151,3,77.08553815383802,46.708043526092304,10.0,6,16,1983,0.23610845800000002,B,B,16,3893,27,900.0,3,10,B,365212.5753770981,0
109,3,62.46458181838555,41.96903500717885,8.0,9,9,1979,0.1363303,B,B,30,6141,10,262.0,3,6,B,358359.0534743847,0
6,2,75.67060197869026,32.5521342349919,1.0,11,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,234334.46883739237,0
52,3,83.63318838634098,83.27772337053696,0.0,4,17,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,188140.0195598229,1
124,2,47.14763266690785,26.408265152438002,8.0,14,16,2000,0.12209034699999999,B,B,29,6566,7,1894.0,4,0,B,232760.4728601805,0
59,2,53.00340207958242,30.176946898425204,8.0,3,17,1987,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,324892.1098597804,0
44,3,78.09840688628209,41.400499417402976,8.0,4,5,1960,0.122190486,B,B,25,4724,2,1308.0,1,3,B,290498.7020412864,0
46,4,105.43631469298069,68.82304197391707,10.0,23,26,1998,0.18878376600000002,B,B,31,6137,4,900.0,0,1,B,405669.7132243485,0
131,1,47.15353539638932,20.8518231721274,14.0,9,9,1963,0.0,B,B,23,3684,2,900.0,0,4,B,328567.12679412763,0
9,2,60.13324049671393,37.25673187800717,1.0,13,16,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,175670.9921701101,0
18,2,61.165309456557424,36.58524715185651,9.0,12,17,1992,0.0,B,B,30,5562,0,900.0,0,5,A,85562.94371619447,0
9,2,61.404933290191536,32.5521342349919,1.0,7,9,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,165938.4534004042,0
3,2,47.847756712740825,34.63047963755652,5.0,7,9,1974,0.050900058,B,B,43,10621,1,30.0,2,3,B,195431.60621405946,0
7,1,38.37366073523917,21.468303431685463,10.0,12,24,2010,0.130617806,B,B,39,10418,9,900.0,1,9,B,196898.99084923195,0
21,1,33.730033745298904,20.076700983655595,5.0,6,7,1962,0.034331497,B,B,25,5487,3,900.0,0,4,B,134445.48210076394,0
46,3,86.91518747303645,49.08192162501526,11.0,10,17,2011,0.18878376600000002,B,B,31,6137,4,900.0,0,1,B,420128.7335386629,0
13,2,59.530690120212476,36.06543226366196,10.0,20,20,2000,0.090799103,B,B,74,19083,2,900.0,5,15,B,253641.46914904905,0
27,1,40.189523469857356,18.933524996659212,9.0,12,17,2001,0.07542368,B,B,11,3097,0,900.0,0,0,B,120070.63037217974,0
23,4,110.0752765682856,68.19930260911532,0.0,1,3,2016,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,238325.6392508245,1
75,3,52.26443404667858,38.10149394824965,10.0,8,9,1970,0.307466659,B,A,30,5048,9,325.0,2,5,B,216094.26842982168,0
77,3,66.59464150090795,49.46424006065722,6.0,14,18,1976,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,238561.87098655148,0
27,3,79.33932229506652,46.96048008775954,12.0,6,19,2016,0.21140121399999998,B,B,9,1892,0,900.0,0,1,B,168039.15127482844,0
3,2,57.385037106432584,33.72755100197917,9.0,6,17,1985,0.050900058,B,B,43,10621,1,30.0,2,3,B,200070.67589820208,0
1,2,52.62009382926453,32.5521342349919,1.0,13,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,181462.20911383585,0
27,1,44.163967718810646,27.36265483744565,0.0,19,23,2016,0.017647053,B,B,2,469,0,900.0,0,0,B,140427.43376442243,1
66,2,94.51083249381664,47.02250368825114,17.0,9,11,2015,0.16197556800000001,B,A,31,7010,5,4508.0,3,7,B,581926.2858563911,0
9,1,43.80036224556851,21.66392883217304,1.0,3,18,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,125700.97861220026,0
11,3,60.451104182675714,37.23978171046205,5.0,4,9,1974,0.012338886,B,B,35,5776,1,2078.0,2,4,B,230175.1804938454,0
129,3,77.10324368110686,55.355567513453465,7.0,4,10,1960,0.020741326,B,B,24,5613,5,1340.0,2,5,B,404721.39804223843,0
27,1,37.35920418245919,21.66392883217304,1.0,12,19,1977,0.21140121399999998,B,B,9,1892,0,900.0,0,1,B,105541.16725321904,0
3,1,36.45771135604164,21.364404981295387,6.0,11,12,1974,0.265088676,B,B,37,5288,0,1937.0,3,2,B,156287.365949761,0
11,3,66.43651430674633,46.50624499251322,7.0,4,12,1975,0.00016967599999999998,B,B,36,5992,0,900.0,1,1,B,267280.748364228,0
30,3,80.82081357532594,46.96048008775954,10.0,3,3,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,187612.01071040455,0
23,2,64.2493911274757,32.5521342349919,1.0,7,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,156639.19362584944,0
138,2,60.08736554258326,35.14085320538914,10.0,5,16,2011,0.014423113999999999,B,B,19,3806,4,900.0,0,3,B,150205.18322131588,0
57,3,59.631939593816206,41.93980665410694,8.0,5,5,1962,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,77835.18580785187,0
12,1,45.77567168343414,20.19841042222728,8.0,4,12,1982,0.090799103,B,B,74,19083,2,900.0,5,15,B,179696.02071533454,0
71,1,42.33865233884512,20.73489708009685,8.0,8,12,2001,0.033493708,B,B,66,10573,1,1322.0,3,8,B,171070.18463899914,0
31,1,38.19820945465551,23.6664519676073,10.0,15,16,1987,0.151346216,B,A,32,5889,10,830.0,4,1,B,211440.16382078905,0
34,2,57.393129278875676,35.5590420792261,1.0,15,17,2015,0.069753361,B,B,53,13670,4,900.0,1,11,B,278693.7651538604,0
27,2,52.25516040691582,33.849286806374224,8.0,11,12,1988,0.041116354,B,B,53,14892,4,900.0,1,4,B,217703.8689750091,0
128,1,40.141357776083744,21.756617267690693,7.0,6,17,2004,0.0,B,B,27,4798,0,30.0,2,8,B,221645.3322249266,0
9,3,80.2881356694835,46.96048008775954,1.0,14,18,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,254966.79811189428,0
113,2,46.4676165290379,27.438577370523497,5.0,4,9,1968,0.050755569,B,B,24,5469,1,145.0,0,1,B,201921.43993454333,0
1,3,85.67780639178065,46.96048008775954,1.0,16,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,283293.7530171571,0
30,1,41.955518316628115,21.66392883217304,1.0,17,19,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,99930.77697822367,0
53,2,57.34906270083873,32.5521342349919,1.0,21,22,1977,0.049637257000000004,B,B,34,7759,0,229.0,1,3,B,290941.5093825845,0
131,2,57.882317905698535,37.57010435856221,9.0,4,8,1960,0.0,B,B,23,3684,2,900.0,0,4,B,367990.04532831104,0
75,2,58.42449560510703,32.124814139018184,11.0,10,16,1979,0.307466659,B,A,30,5048,9,325.0,2,5,B,228203.4503886039,0
128,3,76.78984899153072,45.382156482149725,10.0,11,17,1990,0.0,B,B,27,4798,0,30.0,2,8,B,346974.54813673696,0
201,1,39.49627675715796,20.4365125493412,9.0,12,12,1980,0.081943463,B,B,20,2738,20,900.0,1,4,B,341805.24238749204,0
23,3,79.10773821566049,46.96048008775954,1.0,3,25,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,203281.3455960102,0
1,2,68.19281279206815,32.5521342349919,1.0,12,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,250262.08333605266,0
53,2,40.0035576771466,24.784990967271934,7.0,2,17,2005,0.31392455199999997,B,B,22,4625,11,3855.0,2,10,B,221404.05354802124,0
118,2,45.85098286835915,31.36204756195642,5.0,3,5,1960,0.341071945,B,B,27,5664,48,2300.0,3,11,B,209152.78455939557,0
6,1,39.95298325610258,21.66392883217304,1.0,15,17,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,120714.89576960244,0
8,2,54.272679139228146,31.20058100597365,8.0,6,14,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,170904.98495813218,0
1,2,65.00598119936092,40.27573421964036,1.0,16,20,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,236962.4587616018,0
84,1,44.07883668774883,18.397513621800393,10.0,3,12,1985,0.006076152,B,B,30,5285,0,645.0,6,6,B,91785.48845797926,0
111,3,61.23129122048873,41.520610139094494,6.0,4,17,1974,0.135649789,B,B,46,7960,6,350.0,3,11,B,279157.1714152888,0
85,4,65.4383489299608,46.16537331894988,6.0,3,9,1977,0.037177818,B,B,52,11217,1,2300.0,1,7,B,330117.68767760217,0
84,1,40.56255227511965,22.62771552288321,9.0,3,16,1988,0.14966637300000002,B,B,22,4789,2,4087.0,4,1,B,169329.05176005926,0
90,3,75.59879808917076,47.424444753275175,10.0,5,14,2005,0.24603154800000002,B,A,22,3151,4,2715.0,3,3,B,418134.9087285727,0
35,1,42.34825271527125,21.66392883217304,1.0,9,16,2015,0.089039719,B,B,33,7976,5,900.0,0,11,B,209235.7374197212,0
6,1,42.48931545821093,21.66392883217304,1.0,8,25,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,123275.81677408757,0
13,1,39.97318526196897,23.537156981969968,8.0,5,12,1980,0.090799103,B,B,74,19083,2,900.0,5,15,B,166438.47614851757,0
11,1,32.307769086677354,22.17582560450868,5.0,6,9,1973,0.00016967599999999998,B,B,36,5992,0,900.0,1,1,B,140414.24116941882,0
1,1,45.264258555398634,16.820462575297793,11.0,9,22,1977,0.014580716,B,B,3,760,1,900.0,0,0,B,99188.61332987274,0
9,4,87.40566429813589,51.74265047872672,11.0,5,17,2014,0.13012277,B,B,8,1986,0,900.0,0,0,B,229507.06548186977,0
127,2,40.790549644087776,29.877310901256646,5.0,7,9,1964,0.486245621,B,B,13,2514,19,900.0,0,6,B,177465.56615997574,0
27,3,89.78744634968989,43.76780617572303,0.0,7,9,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,259654.49706653602,1
31,1,80.60624598876178,25.29959196638125,29.0,6,40,2014,0.151346216,B,A,32,5889,10,830.0,4,1,B,460492.01094715396,0
27,1,50.990813148989574,21.66392883217304,0.0,22,25,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,165665.2526139576,1
58,2,80.82198831182146,78.4580635345727,1.0,9,9,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,162139.92877789974,0
23,2,33.768460145575574,32.5521342349919,1.0,2,4,1977,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,65637.82994557348,0
48,3,98.11503754211792,46.96048008775954,1.0,22,22,2015,0.041124634,B,B,46,9515,5,900.0,1,10,B,481112.16620200255,0
24,1,70.567808169381,67.23839267237088,1.0,9,16,2015,0.111627393,B,B,50,12238,8,1970.0,2,3,B,370121.2773710787,0
26,2,48.95981082274582,31.80759931870169,5.0,12,12,1966,0.0,B,B,36,6714,2,2672.0,0,2,B,112775.12904389086,0
62,1,44.9042912956491,20.963608599780425,11.0,18,21,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,83721.8870499238,0
165,1,51.53933121173673,29.105465696609922,8.0,4,5,1962,0.020741326,B,B,24,5613,5,1340.0,2,5,B,224358.3680592056,0
41,2,55.01201675970646,30.978353959381096,8.0,7,12,1986,0.175054867,B,B,36,10055,3,900.0,1,0,B,260708.4806252141,0
13,2,53.54132172973676,30.061510886699523,8.0,5,12,1982,0.090799103,B,B,74,19083,2,900.0,5,15,B,222679.213772871,0
2,2,53.52836526110993,34.687705363215855,7.0,8,9,1975,0.309479124,B,B,35,7715,4,990.0,0,6,B,250741.880610475,0
123,1,35.14558855629598,23.01967150573191,5.0,2,9,1971,0.0,B,B,47,11319,0,1145.0,3,5,B,143700.66544260824,0
12,1,39.3658109415841,20.878112081970254,8.0,7,17,1987,0.090799103,B,B,74,19083,2,900.0,5,15,B,163005.69914614028,0
104,2,28.51766568919211,17.66868067632136,3.0,7,9,1931,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,197245.26766383267,0
27,2,56.812696185222215,32.5521342349919,1.0,11,12,1977,0.21140121399999998,B,B,9,1892,0,900.0,0,1,B,133388.93099688893,0
45,1,41.32321200525377,25.602608761819827,1.0,24,28,2017,0.195781053,B,B,23,5212,6,900.0,3,2,B,245736.934369247,0
42,3,87.56273875193716,52.077915733688364,10.0,6,17,2007,0.158249043,B,B,21,5731,0,900.0,1,0,B,277599.23090968194,0
68,1,38.11554517971325,18.862438263456813,9.0,11,16,1990,0.0,B,B,33,7425,1,900.0,2,5,B,232890.60527410466,0
17,3,80.40399078333576,57.31294216918581,7.0,1,9,1959,0.0,B,B,25,5027,4,46.0,1,1,B,470547.9794156645,0
62,3,63.94825804260803,38.50587933761879,7.0,7,9,1978,0.002211665,B,B,39,7614,3,900.0,1,5,A,286584.3611217925,0
41,1,39.49556777333608,25.02100073856319,6.0,2,9,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,170138.14167887013,0
62,1,45.59249880709236,21.66392883217304,0.0,12,14,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,123553.86905248664,1
23,2,63.41409488512986,34.154674889480575,12.0,14,17,2016,0.075778755,B,B,6,1437,3,900.0,0,2,B,128775.40547086624,0
69,2,72.0423978258747,32.94930201161681,12.0,5,14,2004,0.000991363,B,B,33,6783,3,900.0,1,9,B,129673.45827390265,0
6,1,40.083265120373184,21.66392883217304,1.0,17,17,2016,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,125715.33146637418,0
27,3,89.74812626815239,46.96048008775954,1.0,8,8,2015,0.072157581,B,B,2,629,1,900.0,0,0,A,213138.70851951308,0
23,2,60.35785475364994,37.39589605870852,1.0,6,17,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,165801.29773367586,0
36,1,38.40501338363831,22.735080173049845,10.0,4,25,2006,0.08761909,B,B,8,1497,5,900.0,1,0,B,228575.50263593017,0
46,3,56.19089677569908,39.203867011002906,6.0,4,5,1968,0.0,B,B,47,11319,0,1145.0,3,5,B,197933.42792847575,0
1,1,40.09199123745164,21.66392883217304,1.0,18,21,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,134531.95808323455,0
116,2,37.02617194461934,26.02795021311266,6.0,7,9,1967,0.341071945,B,B,27,5664,48,2300.0,3,11,B,225309.7982469436,0
3,3,66.6389928524714,41.72898307168357,8.0,3,9,1977,0.050900058,B,B,43,10621,1,30.0,2,3,B,162222.29507998365,0
27,1,40.40210371544864,25.031918004088997,1.0,6,19,2017,0.21140121399999998,B,B,9,1892,0,900.0,0,1,B,97506.6810213959,0
25,3,86.62664112284573,53.67123932033199,1.0,3,19,2016,0.069753361,B,B,53,13670,4,900.0,1,11,B,349224.1514379866,0
105,1,33.39927875328687,22.70885635055437,5.0,8,9,1975,0.069660344,B,B,31,6119,4,900.0,1,2,B,177978.04427459952,0
30,3,65.6220504234623,46.96048008775954,1.0,11,12,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,113751.30456122408,0
1,3,124.93603614056612,46.96048008775954,1.0,1,17,1977,0.0071223169999999995,B,B,1,264,0,900.0,0,1,B,311169.3764195676,0
84,1,34.86686112658895,19.610037521603747,5.0,5,6,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B,192094.5371329104,0
59,1,58.90062485369204,36.49304061272081,1.0,12,12,2015,0.019508796000000002,B,B,37,7687,11,176.0,5,5,B,318772.3747401118,0
89,2,59.83296742381293,35.81570737043661,10.0,6,17,1998,0.1363303,B,B,30,6141,10,262.0,3,6,B,355472.04834956664,0
6,2,66.20665874248517,32.5521342349919,1.0,18,21,1977,0.24320451899999998,B,B,5,1564,0,540.0,0,0,B,184433.3531632194,0
8,1,39.32125624909885,20.996290411468735,7.0,18,21,2003,0.458174486,B,A,26,4439,1,1130.0,1,5,B,163048.3550947999,0
48,2,47.883632098926455,30.75015722163163,5.0,3,5,1963,0.041124634,B,B,46,9515,5,900.0,1,10,B,222727.1152613897,0
23,1,45.01710227423831,19.46073085284176,8.0,17,17,2016,0.075778755,B,B,6,1437,3,900.0,0,2,B,89333.63676804007,0
11,2,46.832679040564756,28.48489134073225,6.0,7,9,1974,0.00016967599999999998,B,B,36,5992,0,900.0,1,1,B,210486.25913632664,0
30,1,31.41506224350588,21.66392883217304,0.0,7,12,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,68663.01138818714,1
11,2,48.19866998153324,35.60392715428972,5.0,2,5,1967,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,199395.98992073946,0
